,ID,ID2,NAMAD,DESC,UN1,VOLUME,UN2,UN3,CAT,UN4,TYPE
757,60247433951600827,IRO3PNLZ0001,شاوان,پالايش نفت لاوان,122942,3859743,1,1256,23,1143421600,303
758,60326793235703126,IRB3SA0800C1,اروند08,منفعت صبا اروند ملت 14001222,61025,0,1,79,69,7000000,306
759,60350996279289099,IRO1KVEH0001,كاوه,فولاد كاوه جنوب كيش,122946,8056996,2443196,1113,27,11000000000,300
760,60451823714332895,IRO1DALZ0001,دالبر,البرزدارو,122922,5318741,744000,993,43,1860000000,300
761,60599922282667900,IRB3RYNZ98C1,رايان,مشاركت رايان سايپا 3 ماهه 22%,61024,0,1,140,69,800000,306
762,60610861509165508,IRO1KSHJ0001,حكشتي,كشتيراني جمهوري اسلامي ايران,122956,43744465,2035831,1526,60,16393000000,300
763,60633055620418060,IRO7FLTP0001,فلات,گروه صنايع معادن فلات ايرانيان,123021,2286136,1,957,56,389465000,309
764,60654872678917533,IRO1SGEN0001,سقاين,سيمان‌ قائن‌,122354,104153,100000,355,53,250000000,300
765,60664136605487163,IRO2X23T8021,جنفت802,آتي ش فرآورده نفتي-1398/02/16,121121,2,1,39,23,100,263
766,61062392807810466,IRO6MSKZ9771,تسه9707,امتياز تسهيلات مسكن مهر97,122513,1601,1,95,59,1651830,307
767,61102694810476197,IRO1BMPS0001,شپارس,بين‌ المللي‌ محصولات‌  پارس‌,122959,2043807,206000,1226,44,515000000,300
768,61218005473404311,IRT3FKOF0002,آكورد2,صندوق س. آرمان آتي كوثر-د,122648,2100000,1,40,68,1000000000,305
769,61298636307861167,IRO7SEIP0001,وبرق,س.کارکنان صنعت برق زنجان وقزوي,115613,188692,1,474,56,67000000,309
770,61332057061846617,IRO1DABO0001,دابور,داروسازي‌ ابوريحان‌,122546,19958,155200,408,43,388000000,300
771,61355897526163116,IRO6MSKZ97C1,تسه9712,امتياز تسهيلات مسكن اسفند97,122959,11336,1,163,59,1580251,307
772,61496765427212157,IRB5MTRE98C1,تهران812,مشاركت شهرداري تهران-3ماهه18%,61049,0,1,136,45,2400000,301
773,61506294208022391,IRO1SPPE0001,غشصفا,شيرپاستوريزه‌پگاه‌اصفهان‌,122132,63518,90604,314,42,226509000,300
774,61506473958237003,IRO6MELZ9771,تملي707,تسهيلات مسكن ب. ملي-مهر97,61042,0,1,29,59,12717,307
775,61664227282090067,IRO7LARP0001,سلار,شركت سيمان لارستان,123029,492953,1,458,53,234800504,309
776,61704081214633396,IRB4SR020081,گندم2,مرابحه گندم2-واجدشرايط خاص1400,61028,0,1,167,69,20000000,706
777,61846122339797533,IRO9IKCO0981,ضخود1022,اختيارخ خودرو-4200-1398/10/15,61106,0,1,6,34,1000,311
778,61948819034785721,IRB3EM0401A1,مبين014,اجاره اعتماد مبين لوتوس011019,61023,0,1,132,69,3000000,306
779,61970711726059526,IRB3TB439851,اخزا712,اسنادخزانه-م12بودجه97-980530,61028,0,1,177,69,10000000,306
780,61978257933030834,IRO3MSZ96061,تسه9606,امتياز تسهيلات مسكن شهريور 96,122241,473,1,60,59,1387084,303
781,62001406407337461,IRO6MSKZ9731,تسه9703,امتياز تسهيلات مسكن خرداد97,122317,953,1,76,59,1857134,307
782,62177651435283872,IRO1NKOL0001,شكلر,نيروكلر,122956,2677818,200000,1240,44,500000000,300
783,62258804563636993,IRO1GSKE0001,تكشا,گسترش‌صنايع‌وخدمات‌كشاورزي‌,122853,912195,69580,736,29,109956691,300
784,62346804681275278,IRO1SGAZ0001,كگاز,شيشه‌ و گاز,122933,4988278,180000,1044,54,450000000,300
785,62603302940123327,IRO1SNRO0001,ونيرو,سرمايه‌گذاري‌نيرو,123000,21303705,2800000,1529,40,7000000000,300
786,62676147384308146,IRO2X57T8061,جبانك806,آتي ش بانك ها-1398/06/20,110316,2,1,38,57,90000,263
787,62786156501584862,IRO1PASH0001,پاكشو,گروه صنعتي پاكشو,122349,121556,310087,610,44,1000000000,300
788,62810990108260391,IRR1GOLG0101,كگلح,ح . معدني و صنعتي گل گهر,122951,9725273,1,427,13,12000000000,400
789,62892526946589471,IRO9FKHZ0081,ضخوز2005,اختيارخ فخوز-8500-1398/02/16,61104,0,1,22,27,1000,311
790,62952165421099192,IRO1KALZ0001,بالبر,كابل‌ البرز,122949,7624434,148456,758,31,316920000,300
791,62977319271289925,IRO3KBCZ0001,كي بي سي,شركت كي بي سي,122941,289001,1,422,43,290000000,303
792,63084741752814852,IRO7DSHP0001,دشيري,شيرين دارو	,123058,173956,1,789,43,50000000,309
793,63278138606863245,IRO9MKBT0311,ضمخا7013,اختيارخ اخابر-3400-1398/07/10,61108,0,1,5,64,1000,311
794,63298392641281562,IRO1GCOZ0002,غگل2,گلوكوزان‌,61057,0,1,28,42,200000000,300
795,63310105340116493,IRR1SKAZ0101,سخزرح,ح . سيمان‌ خزر,123839,867796,1,267,53,0,400
796,63315013743060811,IRO7NORP0001,ثنور,سرمايه گذاري كوه نور,123044,34577863,1,957,70,867764000,309
797,63343069015152596,IRO2XS308021,جسي802,آتي ش 30 شركت بزرگ-1398/02/31,124556,0,1,32,64,8000,263
798,63363116407864462,IRO1ASAL0001,لابسا,آبسال‌,121550,382775,144000,783,29,360000000,300
799,63365279119771979,IRO9PASN0711,ضسان3015,اختيارخ پارسان-4400-1398/03/26,61108,0,1,47,44,1000,311
800,63380098535169030,IRO1GNBO0001,قنيشا,قند  نيشابور,122919,7097554,108000,824,38,270000000,300
801,63417642590664582,IRO2X27T8021,جفلز802,آتي ش فلزات اساسي-1398/02/23,124950,0,1,39,27,600,263
802,63481599728522324,IRO1SAHD0001,ثشاهد,سرمايه‌ گذاري‌ شاهد,122959,2959104,1602653,730,70,4006632000,300
803,63499217872110599,IRO7SHQP0001,كقزوي,شيشه‌ قزوين‌,61048,0,1,869,54,1428000000,309
804,63580313877463104,IRO1YASA0001,پاسا,ايران‌ياساتايرورابر,122844,14713701,240000,1044,25,600000000,300
805,63704201144621295,IRO7BNDP0001,حبندر,دريايي و کشتيراني خط دريابندر,61043,0,1,383,60,158437500,309
806,63830424809501048,IRO3APDZ0001,اپرداز,آتيه داده پرداز,122952,2902879,1,1141,73,750000000,303
807,63872174940539230,IRO9PASN0691,ضسان3013,اختيارخ پارسان-4000-1398/03/26,61108,0,1,44,44,1000,311
808,63886359541594299,IRO9IKCO0921,ضخود7028,اختيارخ خودرو-5000-1398/07/14,61106,0,1,7,34,1000,311
809,63915926161403347,IRO1KHSH0001,خشرق,الكتريك‌ خودرو شرق‌,122958,11000559,252000,1064,34,630000000,300
810,63917421733088077,IRO1BTEJ0001,وتجارت,بانك تجارت,124351,705443567,23094688,5177,57,223926127000,300
811,63927951115901851,IRO9MKBT0321,ضمخا7014,اختيارخ اخابر-3600-1398/07/10,61108,0,1,10,64,1000,311
812,64155926828410021,IRO7AZRP0001,ساذري,آذريت‌,123045,160363,1,591,54,6000000,309
813,64187342796936325,IRO9PNES0741,ضشنا3017,اختيارخ شپنا-9000-1398/03/22,61110,0,1,33,23,1000,311
814,64289770858657141,IRO7GPHP0001,دقاضي,داروسازي شهيد قاضي,123058,125430,1,378,43,135000000,309
815,64298008532791199,IRO3SYNZ0001,ساينا,صنايع بهداشتي ساينا,122630,640106,1,674,44,100000000,303
816,64341992373049080,IRO3DBRZ0001,سدبير,س. تدبيرگران فارس وخوزستان,122952,12152609,1,282,56,250000000,303
817,64358061873294912,IRO1FIBR0001,چفيبر,فيبر ايران‌,122931,6911824,538770,1002,20,1346925307,300
818,64485827086284311,IRO7JSHP0001,فجوش,جوش‌ و اكسيژن‌ ايران‌,61045,0,100000,58,28,10350000,309
819,64551943070423993,IRB5MTEH98B1,تهران811,مشاركت شهرداري تهران-3ماهه21%,61049,0,1,134,45,4600000,301
820,64699417405634265,IRO3ANQZ0001,نطرين,عطرين نخ قم,122913,928696,1,796,17,100043000,303
821,64707090254488560,IRO7ETMP0001,ثعتما,س. ساختماني اعتماد گستر,123031,1034620,1,763,70,70733480,309
822,64842837716888827,IRO7SDLP0001,خكاوه,سايپا ديزل,123038,46510681,1,945,34,2635712852,309
823,64843936383937546,IRO3PGLZ0001,غگلستا,شير پاستوريزه پگاه گلستان,122922,1271472,1,639,42,120000000,303
824,64898149656361794,IRO6MSKZ9782,تسه97082,امتياز تسهيلات مسكن آبان97,91515,100,1,15,59,1978207,307
825,65004959184388996,IRO1ALIR0001,فايرا,آلومينيوم‌ايران‌,122848,12833788,1951981,1179,27,5197830613,300
826,65018804181564924,IRO3GOMZ0001,گوهران,سرمايه گذاري توسعه گوهران اميد,122853,4035804,1,620,56,2000000000,303
827,65023851436340574,IRT1SKDF0001,كاردان,صندوق س تجارت شاخصي كاردان,121042,3840,1,51,68,100000000,305
828,65060763648930068,IRO9IKCO0851,ضخود7021,اختيارخ خودرو-3600-1398/07/14,61106,0,1,9,34,1000,311
829,65122215875355555,IRO1PFAN0001,شفن,پتروشيمي فناوران,122955,226171,175466,471,44,950000000,300
830,65184217531006956,IRB5MNFT98A1,منفت9810,مشاركت س.ص.كاركنان نفت3ماهه21%,61049,0,1,135,11,2000000,301
831,65321970913593427,IRO1SKOR0001,سكرد,سيمان كردستان,122829,10332256,880000,996,53,2200000000,300
832,65339948604901401,IRB3SS2199C1,شستا991,اجاره تامين اجتماعي-امين991226,61026,0,1,162,69,7000000,306
833,65372898104738885,IRB3KM0200B1,كرمان00,رهني كرمان موتور14001130,61023,0,1,136,69,2000000,306
834,65414507129586385,IRO1KHAZ0001,لخزر,پارس‌ خزر,122944,245882,60480,658,29,151200000,300
835,65490886290565185,IRO7ZNGP0001,شزنگ,تجهيزنيروي‌زنگان‌,123031,539430,1,580,23,28000000,309
836,65647223172013387,IRB6SP010031,صايپا143,صكوك اجاره سايپا143-3ماهه18%,61050,0,1,57,34,1750000,208
837,65671173927025645,IRO3TUKZ0001,كتوكا,توليدي و خدمات صنايع نسوز توكا,122901,2364543,1,1217,54,150000000,303
838,65801733033187418,IRB4SM049871,اشاد4,مشاركت دولتي4-شرايط خاص980730,101457,2000,1,148,69,1666854,706
839,65883838195688438,IRO1IKCO0001,خودرو,ايران‌ خودرو,122959,81988094,2338087,2981,34,15300000000,300
840,65913670626064922,IRO6MELZ9751,تملي705,تسهيلات مسكن ب. ملي-مرداد97,112554,24,1,37,59,11926,307
841,65932581790240568,IRR1SGRB0101,سغربح,ح . سيمان‌غرب‌,122644,136290,1,125,53,200000000,400
842,65996297871759754,IRB3MH0101B1,ماهان01,منفعت هواپيمايي ماهان 14011123,61024,0,1,135,69,1000000,306
843,65999092673039059,IRO1DADE0001,مداران,داده‌پردازي‌ايران‌,122826,2355457,260000,955,72,650000000,300
844,66021783818850713,IRO7FAFP0001,فافزا,فولاد افزا سپاهان,124354,212850,1,421,27,90000000,309
845,66036975502302203,IRT1CFIF0001,فيروزه,صندوق شاخص30 شركت فيروزه- سهام,122754,34265,1,66,68,50000000,305
846,66090028945856304,IRO9IKCO0721,ضخود3015,اختيارخ خودرو-2800-1398/03/19,61105,0,1,27,34,1000,311
847,66127247173352975,IRO7ESHP0001,تشتاد,صنايع توليدي اشتاد ايران‌,115943,233998,1,409,34,385391077,309
848,66142616039907394,IRO3BDMZ0001,دماوند,توليد نيروي برق دماوند,122955,378870,1,803,40,2760000000,303
849,66210395067138534,IRO7TOPP0001,شتولي,تولي‌پرس‌,61049,0,1,532,44,250000000,309
850,66240430785255272,IRR1MADN0101,ومعادنح,ح . توسعه‌معادن‌وفلزات‌,122841,2680508,1,488,13,6181611000,400
851,66295665969375744,IRO1SBOJ0001,سبجنو,سيمان‌ بجنورد,122959,1117246,156800,454,53,392000000,300
852,66362433671981035,IRB6SP030041,صيدك1404,صكوك اجاره سايپا يدك-3ماهه18%,61050,0,1,60,50,850000,208
853,66450490505950110,IRO1DAML0001,ددام,داروسازي زاگرس فارمد پارس,122945,5845762,368089,1219,43,920223000,300
854,66514709341259550,IRO7FVAP0001,فوكا,فولاد كاويان,61044,0,1,148,27,5974725677,309
855,66599109405217136,IRO3PKHZ0001,گكوثر,هتل پارسيان كوثر اصفهان,124517,765073,1,784,55,110000000,303
856,66682662312253625,IRT3SSAF0001,آساس,صندوق س.آسمان آرماني سهام-س,115411,3240,1,73,68,1000000000,305
857,66701874099226162,IRO1KSIM0001,فاسمين,كالسيمين‌,123000,3728854,800000,1490,27,2000000000,300
858,66742178698943187,IRO9MKBT0211,ضمخا3016,اختيارخ اخابر-3400-1398/03/29,61107,0,1,17,64,1000,311
859,66772024744156373,IRO1BAHN0001,فباهنر,مس‌ شهيدباهنر,122958,10307361,450000,1498,27,1125000000,300
860,66818022341772870,IRT3FATF0001,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,122958,18619730,1,255,68,50000000,305
861,66821804111982655,IRO9BMLT0101,ضملت2008,اختيارخ وبملت-3200-1398/02/22,61103,0,1,71,57,1000,311
862,66830065858417081,IRO7VLNP0001,ولانا,شركت ليزينگ آريا دانا,123055,1538014,1,734,65,100000000,309
863,66896068357534899,IRB3SNDZ98A1,صدانا98,اجاره دانا پتروريگ كيش 1394,61026,0,1,131,69,650000,306
864,67030488744129337,IRO1GPSH0001,قپيرا,فرآورده‌هاي‌غدايي‌وقندپيرانشهر,113403,74431,80000,477,38,200000000,300
865,67126881188552864,IRO1MAPN0001,رمپنا,گروه مپنا (سهامي عام),122920,52182061,1875117,2479,74,27000000000,300
866,67170215467608124,IRO3ZAGZ0001,زنگان,صنعت روي زنگان,122540,2748968,1,717,27,100000000,303
867,67206358287598044,IRO1SHMD0001,كهمدا,شيشه‌ همدان‌,123000,7745441,460800,1447,54,1152000000,300
868,67293053847780742,IRB3TB3599A1,اخزا704,اسنادخزانه-م4بودجه97-991022,122950,76977,1,291,69,24441466,306
869,67327029014085707,IRO1SKAZ0001,سخزر,سيمان‌ خزر,122958,1231373,200000,680,53,500000000,300
870,67450532362400376,IRO9MKBT0271,ضمخا7009,اختيارخ اخابر-2600-1398/07/10,61107,0,1,6,64,1000,311
871,67612261115225625,IRO1TKLA0001,تكالا,توليدكنندگان بورس كالاي ايران,115330,86,496000,47,67,1240000000,300
872,67663551073675326,IRO9PNES0791,ضشنا3022,اختيارخ شپنا-13000-1398/03/22,61110,0,1,21,23,1000,311
873,67690708346979840,IRO1TAMI0001,كماسه,تامين‌ ماسه‌ ريخته‌گري‌,123000,2221308,64800,858,14,162000000,300
874,67988012428906654,IRO1DPAK0001,دارو,كارخانجات‌داروپخش‌,121941,3363473,250000,826,43,625000000,300
875,68000021842531234,IRB5SPAM9981,صايپا998,صكوك مرابحه سايپا998-3ماهه 18%,61049,0,1,59,34,3000000,301
876,68077252135758930,IRO9PNES0751,ضشنا3018,اختيارخ شپنا-9500-1398/03/22,61110,0,1,23,23,1000,311
877,68117765376081366,IRO1TGOS0001,وتوس,توسعه‌شهري‌توس‌گستر,122950,4472933,640000,750,70,1600000000,300
878,68203878405672734,IRT1CSNF0001,صنوين,صندوق سرمايه‌گذاري صنوين-مختلط,122824,10013,1,86,68,100000000,305
879,68437109220917664,IRR7TNIP0101,بنوح,ح . بيمه تجارت نو,123051,335684,1,239,66,320000000,404
880,68488673556087148,IRO1SPTA0001,فپنتا,سپنتا,121750,13445,21669,579,27,54172800,300
881,68517032834363488,IRO3BSRZ0001,شبصير,توليدات پتروشيمي قائد بصير,122936,2680864,1,827,44,330000000,303
882,68635710163497089,IRO1HMRZ0001,همراه,شركت ارتباطات سيار ايران,122959,2080443,493705,929,64,9600000000,300
883,68795770663055792,IRO9MAPN0191,ضپنا3011,اختيارخ رمپنا-7000-1398/03/12,61106,0,1,28,74,1000,311
884,68846812677163892,IRB6IK0400C1,صخود0012,ص مرابحه خودرو0012- 3ماهه 18%,103531,50000,1,73,34,3500000,208
885,68909035712962732,IRO3BGHZ0001,ثباغ,شهر سازي و خانه سازي باغميشه,122932,2416898,1,574,70,1320000000,303
886,68994573424108746,IRO7ARTP0001,پارتا,مجتمع‌صنعتي‌آرتاويل‌تاير,61043,0,1000000,123,25,1202000000,309
887,69018118187907177,IRB3TB4898A1,اخزا717,اسنادخزانه-م17بودجه97-981017,120252,58066,1,198,69,2819154,306
888,69065132449283302,IRT3SATF0002,اطلس2,صندوق س.توسعه اندوخته آينده-س,122346,260000,1,26,68,1000000000,305
889,69067576215760005,IRT3SSKF0001,كاريس,صندوق س.سپهر كاريزما-س,122759,120747,1,149,68,1000000000,305
890,69090868458637360,IRO1IRDR0001,ديران,ايران‌دارو,122952,5498888,212000,645,43,530000000,300
891,69143674941561637,IRO1IPTR0001,پترول,گروه پتروشيمي س. ايرانيان,122955,39046714,5330490,1342,44,20000000000,300
892,69399924050316081,IRO6MELZ9711,تملي701,تسهيلات مسكن ب. ملي-فروردين97,61042,0,1,24,59,6908,307
893,69454539056549106,IRO1LAPS0001,بشهاب,لامپ‌  پارس‌ شهاب‌,122953,2067903,64800,703,31,162000000,300
894,69697263573327216,IRO9IKCO0881,ضخود7024,اختيارخ خودرو-4200-1398/07/14,61106,0,1,7,34,1000,311
895,69845771007314681,IRB5GACH0041,مگچسا104,مشاركت گچساران- 3 ماهه 18%,61049,0,1,70,44,2000000,301
896,69847139870135237,IRO3MOBZ0001,اوان,مبين وان كيش,122950,184572,1,744,73,100000000,303
897,70077718812239609,IRB3SA0900C1,اروند09,منفعت صبا اروند نوين 14001222,61025,0,1,78,69,3000000,306
898,70219663893822560,IRO1JOSH0001,بكاب,صنايع‌جوشكاب‌يزد,90245,64661,39438,871,31,24100000,300
899,70270965300262393,IRO1BALB0001,البرز,بيمه البرز,122913,16025074,1600000,1094,66,4000000000,300
900,70289374539527245,IRO1GHAT0001,ختوقا,قطعات‌ اتومبيل‌ ايران‌,123733,7656077,440000,822,34,1100000000,300
901,70474983732269112,IRO1PDRO0001,دپارس,پارس‌ دارو,123001,496256,210000,547,43,525000000,300
902,70498485598181604,IRO3FOHZ0001,هرمز,فولاد هرمزگان جنوب,122941,1744689,1,744,27,15000000000,303
903,70595828753641750,IRT1FPAF0001,پارند,صندوق س. پارند پايدار سپهر,122944,5311316,1,199,68,100000000,305
904,70718604552494663,IRB3TB2298A1,اخزا614,اسنادخزانه-م14بودجه96-981016,122819,2627,1,208,69,10374030,306
905,70934270174405743,IRO1PKHA0001,شخارك,پتروشيمي‌ خارك‌,122615,768961,217576,1046,44,2000000000,300
906,71290297158948749,IRO3GAHZ0001,زقيام,كشت و دام قيام اصفهان,122936,1995186,1,1361,1,350000000,303
907,71451973289214923,IRO9MAPN0181,ضپنا3010,اختيارخ رمپنا-6500-1398/03/12,61106,0,1,31,74,1000,311
908,71510396252618330,IRO3BLKZ0001,دبالك,مواد اوليه دارويي البرز بالك,124333,6332113,1,938,43,170000000,303
909,71523986304961239,IRO3GHSZ0001,قشير,قند شيروان قوچان و بجنورد,114550,2310847,1,692,38,330000000,303
910,71577346467108601,IRB3KO019941,كورش99,مرابحه صنعت غذايي كورش990411,61024,0,1,98,69,500000,306
911,71665987033532474,IRO7VMHP0001,ومهر,بانك مهر اقتصاد,133009,5991991,1,245,57,12000000000,309
912,71672399601682259,IRT3CSAF0001,ثروتم,صندوق س. ثروت آفرين پارسيان-م,122810,42810,1,69,68,50000000,305
913,71744682148776880,IRO1LSMD0001,ولصنم,ليزينگ‌صنعت‌ومعدن‌,124418,787916,800000,456,58,2000000000,300
914,71772000724177515,IRB3TB369941,اخزا706,اسنادخزانه-م6بودجه97-990423,122831,65732,1,257,69,27868137,306
915,71856634742001725,IRO1SEPK0001,سپ,پرداخت الكترونيك سامان كيش,122958,2677507,983478,829,72,3000000000,300
916,71989348392752196,IRO2X23T8061,جنفت806,آتي ش فرآورده نفتي-1398/06/11,104438,1,1,50,23,100,263
